Vendor Categories,,,,
"Law office of Julie Frances, P.C.",,,,
All Dates,,,,

,Account name,Transaction date,Memo/Description,Full name
,Cash-ATC-PC Operating Account,04/30/2024,NYS DOL UI/Tax Paymnt UXXXXXXX2342,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/30/2024,NYS DOL UI/Tax Paymnt UXXXXXXX2342,Payroll Liabilities
,Cash-ATC-PC Operating Account,10/31/2024,NYS DOL UI/Tax Paymnt UXXXXXXX2468,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/31/2024,NYS DOL UI/Tax Paymnt UXXXXXXX2468,Payroll Liabilities
Cutter,,,,
,Cash-ATC-PC Operating Account,02/07/2024,,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,02/07/2024,,Accounts receivable (A/R)
"Grigas, Michael",,,,
,Cash-ATC-PC Operating Account,02/16/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,02/16/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid expenses
,Cash-ATC-PC Operating Account,07/22/2024,EI Grigas Invoice 20063 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/22/2024,inv 20063,Due to Client
,Cash-ATC-PC Operating Account,07/22/2024,EI Grigas Invoice 20063 FROM: DDXXXX2666,Legal Fee Income
,Cash-ATC-PC Operating Account,07/22/2024,EI Grigas Invoice 20063 FROM: DDXXXX2666,ADK Retainer Account
"Morris, Francis",,,,
,Cash-ATC-PC Operating Account,02/23/2024,24-02-23 Morris pay Invoice 20026 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,02/23/2024,24-02-23 Morris pay Invoice 20026 FROM: DDXXXX2666,Legal Fee Income
,Cash-ATC-PC Operating Account,02/23/2024,24-02-23 Morris pay Invoice 20026 FROM: DDXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,02/23/2024,24-02-23 Morris pay Invoice 20026 FROM: DDXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,02/28/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,02/28/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid expenses
,Cash-ATC-PC Operating Account,09/06/2024,PAY Morris Inv 20083 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/06/2024,PAY Morris Inv 20083 FROM: DDXXXX2666,Legal Fee Income
,Cash-ATC-PC Operating Account,09/06/2024,PAY Morris Inv 20083 FROM: DDXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,09/06/2024,PAY Morris Inv 20083 FROM: DDXXXX2666,ADK Retainer Account
"Wager, James",,,,
,Cash-ATC-PC Operating Account,03/11/2024,Wager Invoice 20027 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,03/11/2024,inv 20027,Legal Fee Income
,Cash-ATC-PC Operating Account,03/11/2024,Wager Invoice 20027 FROM: DDXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,03/11/2024,Wager Invoice 20027 FROM: DDXXXX2666,ADK Retainer Account
NYS Dept of State,,,,
,Cash-ATC-PC Operating Account,03/19/2024,NYS DTF CT/Tax Paymnt CLXXXXXX0595,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,03/19/2024,NYS DTF CT/Tax Paymnt CLXXXXXX0595,Taxes-Corp
"Warrington, Freda",,,,
,Cash-ATC-PC Operating Account,03/28/2024,24-03-22 Warrington Pay inv 20029 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,03/28/2024,inv 20029,Legal Fee Income
,Cash-ATC-PC Operating Account,03/28/2024,24-03-22 Warrington Pay inv 20029 FROM: DDXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,03/28/2024,24-03-22 Warrington Pay inv 20029 FROM: DDXXXX2666,ADK Retainer Account
USPS,,,,
,Cash-ATC-PC Operating Account,04/01/2024,POS Purchase Non-PIN USPS PO XXXXXX0867 SARATOGA SPRI NY INB900 *****9214 03/29 04:31,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/01/2024,POS Purchase Non-PIN USPS PO XXXXXX0867 SARATOGA SPRI NY INB900 *****9214 03/29 04:31,Office Supplies:Postage and Delivery
Deluxe,,,,
,Cash-ATC-PC Operating Account,04/02/2024,DELUXE BUS SYS./BUS PRODS UNKNOWN,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/02/2024,DELUXE BUS SYS./BUS PRODS UNKNOWN,Office expenses:Office supplies
Wishing Well,,,,
,Cash-ATC-PC Operating Account,04/08/2024,POS Purchase Non-PIN WISHING WELL GANSEVOORT NY 034938 *****9214 04/05 14:31,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/08/2024,POS Purchase Non-PIN WISHING WELL GANSEVOORT NY 034938 *****9214 04/05 14:31,Meals and Entertainment
,Cash-ATC-PC Operating Account,09/30/2024,POS Purchase Non-PIN WISHING WELL GANSEVOORT NY 034938 *****9214 09/27 16:15,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/30/2024,POS Purchase Non-PIN WISHING WELL GANSEVOORT NY 034938 *****9214 09/27 16:15,Meals and Entertainment
,Cash-ATC-PC Operating Account,12/23/2024,POS Purchase Non-PIN WISHING WELL GANSEVOORT NY 034938 *****9214 12/21 13:41,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,12/23/2024,POS Purchase Non-PIN WISHING WELL GANSEVOORT NY 034938 *****9214 12/21 13:41,Meals and Entertainment
Boca Bistro,,,,
,Cash-ATC-PC Operating Account,04/08/2024,POS Purchase Non-PIN BOCA BISTRO LLC SARATOGA SPRI NY 025994 *****9214 04/05 00:08,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/08/2024,POS Purchase Non-PIN BOCA BISTRO LLC SARATOGA SPRI NY 025994 *****9214 04/05 00:08,Meals and Entertainment
,Cash-ATC-PC Operating Account,08/20/2024,POS Purchase Non-PIN BOCA BISTRO LLC SARATOGA SPRI NY 025994 *****9214 08/18 14:32,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,08/20/2024,POS Purchase Non-PIN BOCA BISTRO LLC SARATOGA SPRI NY 025994 *****9214 08/18 14:32,Meals and Entertainment
VanVranken,,,,
,Cash-ATC-PC Operating Account,04/17/2024,,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/17/2024,,Sales
"Dewein, Karl",,,,
,Cash-ATC-PC Operating Account,04/26/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,04/26/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid expenses
"Hobbins, Charlies",,,,
,Cash-ATC-PC Operating Account,05/24/2024,MYCASE/Funds Disb MyCase,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,05/24/2024,MYCASE/Funds Disb MyCase,Legal Fee Income
,Cash-ATC-PC Operating Account,05/29/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,05/29/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid Client expenses
,Cash-ATC-PC Operating Account,09/09/2024,24-09-09 PAY Valentine Inv 20081 FROM: D DXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/09/2024,inv 20081,Legal Fee Income
,Cash-ATC-PC Operating Account,09/09/2024,24-09-09 PAY Valentine Inv 20081 FROM: D DXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,09/09/2024,24-09-09 PAY Valentine Inv 20081 FROM: D DXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,09/13/2024,24-09-13 PAY Valentine Inv 20085 FROM: D DXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/13/2024,inv 20085,Legal Fee Income
,Cash-ATC-PC Operating Account,09/13/2024,24-09-13 PAY Valentine Inv 20085 FROM: D DXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,09/13/2024,24-09-13 PAY Valentine Inv 20085 FROM: D DXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,10/03/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/03/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid Client expenses
,Cash-ATC-PC Operating Account,12/19/2024,MYCASE/Funds Disb MyCase,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,12/19/2024,MYCASE/Funds Disb MyCase,Legal Fee Income
,Cash-ATC-PC Operating Account,12/23/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,12/23/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid Client expenses
Target,,,,
,Cash-ATC-PC Operating Account,05/28/2024,POS Purchase Non-PIN TARGET T-1271 Saratoga Spri NY 312710 *****9214 05/24 20:28,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,05/28/2024,POS Purchase Non-PIN TARGET T-1271 Saratoga Spri NY 312710 *****9214 05/24 20:28,Office expenses:Office supplies
Forno Toscano Bistro,,,,
,Cash-ATC-PC Operating Account,06/03/2024,POS Purchase Non-PIN FORNO TOSCANO BISTRO SARATOGA SPRI NY 025962 *****9214 06/01 16:58,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/03/2024,POS Purchase Non-PIN FORNO TOSCANO BISTRO SARATOGA SPRI NY 025962 *****9214 06/01 16:58,Meals and Entertainment
"Batz, Rachel",,,,
,Cash-ATC-PC Operating Account,06/03/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/03/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid Client expenses
CVS Pharmacy,,,,
,Cash-ATC-PC Operating Account,06/11/2024,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 06/11 13:43,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/11/2024,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 06/11 13:43,Office expenses:Office supplies
,Cash-ATC-PC Operating Account,07/29/2024,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 07/27 09:35,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/29/2024,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 07/27 09:35,Office expenses:Office supplies
,Cash-ATC-PC Operating Account,11/20/2024,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 11/20 09:12,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/20/2024,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 11/20 09:12,Office expenses:Office supplies
,Cash-ATC-PC Operating Account,01/08/2025,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 01/08 10:12,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,01/08/2025,POS Purchase Non-PIN CVS/PHARMACY #03379 Wilton NY 303379 *****9214 01/08 10:12,Office Supplies
,Cash-ATC-PC Operating Account,12/23/2025,POS Purchase Non-PIN CVS/PHARMACY #03379 WILTON NY INA500 *****9214 12/22 05:02,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,12/23/2025,POS Purchase Non-PIN CVS/PHARMACY #03379 WILTON NY INA500 *****9214 12/22 05:02,Office Supplies
Warren tire,,,,
,Cash-ATC-PC Operating Account,06/12/2024,POS Purchase Non-PIN WARREN TIRE SERVICE - 1 WILTON NY 980001 *****9214 06/11 15:55,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/12/2024,POS Purchase Non-PIN WARREN TIRE SERVICE - 1 WILTON NY 980001 *****9214 06/11 15:55,Vehicle Expense
Blume,,,,
,Cash-ATC-PC Operating Account,06/21/2024,,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/21/2024,,Accounts receivable (A/R)
DeLaze Laden Services,,,,
,Cash-ATC-PC Operating Account,06/25/2024,Check 3108 Check,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/25/2024,Check 3108 Check,Prepaid Client expenses
"Horwedel, Kaysie",,,,
,Cash-ATC-PC Operating Account,06/25/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/25/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid Client expenses
,Cash-ATC-PC Operating Account,07/22/2024,Horwedel pay - 20062 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/22/2024,inv 20062,Legal Fee Income
,Cash-ATC-PC Operating Account,07/22/2024,Horwedel pay - 20062 FROM: DDXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,07/22/2024,Horwedel pay - 20062 FROM: DDXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,09/19/2024,,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/19/2024,,Due to Client
,Cash-ATC-PC Operating Account,09/19/2024,,ADK Retainer Account
,Cash-ATC-PC Operating Account,09/19/2024,,Undeposited Funds-1
Cantina Saratoga Springs,,,,
,Cash-ATC-PC Operating Account,06/26/2024,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 06/24 14:32,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/26/2024,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 06/24 14:32,Meals and Entertainment
,Cash-ATC-PC Operating Account,11/04/2024,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 11/02 15:21,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/04/2024,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 11/02 15:21,Meals and Entertainment
,Cash-ATC-PC Operating Account,02/10/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 02/07 16:13,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,02/10/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 02/07 16:13,Meals and Entertainment
,Cash-ATC-PC Operating Account,03/05/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 03/03 14:59,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,03/05/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 03/03 14:59,Meals and Entertainment
,Cash-ATC-PC Operating Account,07/07/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 07/03 13:20,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/07/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 035018 *****9214 07/03 13:20,Meals and Entertainment
,Cash-ATC-PC Operating Account,10/14/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 03501812 *****9214 10/09 18:11,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/14/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 03501812 *****9214 10/09 18:11,Meals and Entertainment
,Cash-ATC-PC Operating Account,11/10/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 03501812 *****9214 11/07 15:42,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/10/2025,POS Purchase Non-PIN CANTINA SARATOGA SPRI NY 03501812 *****9214 11/07 15:42,Meals and Entertainment
BJ's Wholesale Club,,,,
,Cash-ATC-PC Operating Account,06/27/2024,POS Purchase Non-PIN BJS WHOLESALE #0066 SARATOGA NY IN7500 *****9214 06/26 03:37,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/27/2024,POS Purchase Non-PIN BJS WHOLESALE #0066 SARATOGA NY IN7500 *****9214 06/26 03:37,Meals and Entertainment
,Cash-ATC-PC Operating Account,12/02/2024,POS Purchase Non-PIN BJS WHOLESALE #0066 SARATOGA NY INA500 *****9214 12/01 06:48,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,12/02/2024,POS Purchase Non-PIN BJS WHOLESALE #0066 SARATOGA NY INA500 *****9214 12/01 06:48,Meals and Entertainment
,Cash-ATC-PC Operating Account,12/23/2024,POS Purchase Non-PIN BJS WHOLESALE #0066 SARATOGA NY IN6600 *****9214 12/22 06:51,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,12/23/2024,POS Purchase Non-PIN BJS WHOLESALE #0066 SARATOGA NY IN6600 *****9214 12/22 06:51,Shareholder Distribution
"Balac, Elizabeth",,,,
,Cash-ATC-PC Operating Account,06/27/2024,Balac PAY Inv. 20058 FROM: DDXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,06/27/2024,inv 20058,Legal Fee Income
,Cash-ATC-PC Operating Account,06/27/2024,Balac PAY Inv. 20058 FROM: DDXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,06/27/2024,Balac PAY Inv. 20058 FROM: DDXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,08/06/2024,24-08-06 Balac PAY Invoice 20072 FROM: D DXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,08/06/2024,inv 20072,Legal Fee Income
,Cash-ATC-PC Operating Account,08/06/2024,24-08-06 Balac PAY Invoice 20072 FROM: D DXXXX2666,Due to Client
,Cash-ATC-PC Operating Account,08/06/2024,24-08-06 Balac PAY Invoice 20072 FROM: D DXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,11/14/2024,Deposit - inv 20095,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/14/2024,Deposit - inv 20095,Legal Fee Income
Max London's,,,,
,Cash-ATC-PC Operating Account,07/05/2024,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY IN1400 *****9214 07/04 20:52,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/05/2024,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY IN1400 *****9214 07/04 20:52,Meals and Entertainment
,Cash-ATC-PC Operating Account,11/04/2024,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY IN1090 *****9214 11/02 22:39,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/04/2024,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY IN1090 *****9214 11/02 22:39,Meals and Entertainment
,Cash-ATC-PC Operating Account,11/18/2024,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY IN9000 *****9214 11/16 22:06,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/18/2024,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY IN9000 *****9214 11/16 22:06,Meals and Entertainment
,Cash-ATC-PC Operating Account,10/06/2025,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY INB600 *****9214 10/04 22:59,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/06/2025,POS Purchase Non-PIN MAX LONDON`S SARATOGA SPRI NY INB600 *****9214 10/04 22:59,Meals and Entertainment
Stewarts,,,,
,Cash-ATC-PC Operating Account,07/10/2024,POS Purchase Non-PIN STEWART'S SHOP 495 SARATOGA SPRI NY 232704 *****9214 07/09 00:33,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/10/2024,POS Purchase Non-PIN STEWART'S SHOP 495 SARATOGA SPRI NY 232704 *****9214 07/09 00:33,Vehicle expenses:Vehicle gas & fuel
,Cash-ATC-PC Operating Account,10/07/2024,POS Purchase Non-PIN STEWARTS SHOP 246 GANSEVOORT NY 688744 *****9214 10/05 00:04,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/07/2024,POS Purchase Non-PIN STEWARTS SHOP 246 GANSEVOORT NY 688744 *****9214 10/05 00:04,Vehicle expenses:Vehicle gas & fuel
Wheatfields,,,,
,Cash-ATC-PC Operating Account,07/11/2024,POS Purchase Non-PIN TST* WHEATFIELDS RESTAU Saratoga Spri NY IN1400 *****9214 07/10 09:57,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/11/2024,POS Purchase Non-PIN TST* WHEATFIELDS RESTAU Saratoga Spri NY IN1400 *****9214 07/10 09:57,Meals and Entertainment
,Cash-ATC-PC Operating Account,09/12/2024,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY IN7200 *****9214 09/11 23:15,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/12/2024,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY IN7200 *****9214 09/11 23:15,Meals and Entertainment
,Cash-ATC-PC Operating Account,01/02/2025,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY IN1410 *****9214 12/31 09:37,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,01/02/2025,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY IN1410 *****9214 12/31 09:37,Meals and Entertainment
,Cash-ATC-PC Operating Account,01/21/2025,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY IN1400 *****9214 01/19 23:10,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,01/21/2025,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY IN1400 *****9214 01/19 23:10,Meals and Entertainment
,Cash-ATC-PC Operating Account,11/17/2025,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY INB600 *****9214 11/15 02:53,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,11/17/2025,POS Purchase Non-PIN TST*WHEATFIELDS RESTAUR Saratoga Spri NY INB600 *****9214 11/15 02:53,Meals and Entertainment
NYS Unemployment Insurance,,,,
,Cash-ATC-PC Operating Account,07/16/2024,Check 3114 Check,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/16/2024,Check 3114 Check,Payroll Expense:Disability Insurance
Heeney,,,,
,Cash-ATC-PC Operating Account,07/23/2024,,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/23/2024,,Sales
Delage Financial Services,,,,
,Cash-ATC-PC Operating Account,07/29/2024,Check 3116 Check,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/29/2024,Check 3116 Check,Prepaid Client expenses
,Cash-ATC-PC Operating Account,09/11/2024,Check 3131 Check,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,09/11/2024,Check 3131 Check,Office Supplies
,Cash-ATC-PC Operating Account,10/01/2024,Check 3141 Check,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/01/2024,Check 3141 Check,Office expenses
,Cash-ATC-PC Operating Account,10/28/2024,Check 3157 Check,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/28/2024,Check 3157 Check,Office expenses
"White, Michael",,,,
,Cash-ATC-PC Operating Account,07/30/2024,MYCASE/Funds Disb MyCase,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,07/30/2024,MYCASE/Funds Disb MyCase,Legal Fee Income
,Cash-ATC-PC Operating Account,08/01/2024,MyCase/WEB PMTS The Law Office of Juli,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,08/01/2024,MyCase/WEB PMTS The Law Office of Juli,Prepaid Client expenses
"Barton, Peter",,,,
,Cash-ATC-PC Operating Account,08/06/2024,24-08-06 Barton PAY Number 20073 FROM: D DXXXX2666,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,08/06/2024,inv 20073,Due to Client
,Cash-ATC-PC Operating Account,08/06/2024,24-08-06 Barton PAY Number 20073 FROM: D DXXXX2666,ADK Retainer Account
,Cash-ATC-PC Operating Account,08/06/2024,24-08-06 Barton PAY Number 20073 FROM: D DXXXX2666,Legal Fee Income
,Cash-ATC-PC Operating Account,10/30/2024,Deposit - inv 20103,Cash-ATC-PC Operating Account
,Cash-ATC-PC Operating Account,10/30/2024,Deposit - inv 20103,Legal Fee Income
My Case,,,,
